fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
/media/johan/Elements1/ebooks-cb/ebook_cb-1497522807296-170616-1202/20150519113122_9789048528912.epub,urn:uuid:95b94b3e-7ee6-41ee-8a36-9b86a28f5c11,Het geheim van duurzame relaties,Gert Jan Kloens and Grethe van Duijn,,2.0.1,Not well-formed,1,0,HTM-004,,42276
/media/johan/Elements1/ebooks-cb/ebook_cb-1497522807808-170616-1202/20150519113122_9789048529780.epub,urn:uuid:5b370010-5fa8-4fdd-baba-ad8b3345de30,Machtspolitiek,Rob de Wijk,,2.0.1,Not well-formed,1,0,HTM-004,,51083
