fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1502281266944-170822-0201/20150604143108_9789025862435.epub,2.0.1,Well-formed,0,1,,CSS-017,80
./ebooks-cb/ebook_cb-1502281280256-170822-0202/20150604143108_9789025863425.epub,2.0.1,Well-formed,0,1,,CSS-017,64
./ebooks-cb/ebook_cb-1502281294592-170823-0201/20150604143108_9789025864286.epub,2.0.1,Well-formed,0,1,,CSS-017,186
./ebooks-cb/ebook_cb-1502281296640-170823-0201/20150604143108_9789025864408.epub,2.0.1,Well-formed,0,1,,CSS-017,58
./ebooks-cb/ebook_cb-1502281296896-170823-0201/20150604143108_9789025864446.epub,2.0.1,Well-formed,0,1,,CSS-017,284
./ebooks-cb/ebook_cb-1502281298688-170823-0201/20150604143108_9789025864514.epub,2.0.1,Well-formed,0,1,,CSS-017,316
./ebooks-cb/ebook_cb-1502281299200-170823-0201/20150604143108_9789025864538.epub,2.0.1,Well-formed,0,1,,CSS-017,118
./ebooks-cb/ebook_cb-1502281299456-170823-0201/20150604143108_9789025864545.epub,2.0.1,Well-formed,0,1,,CSS-017,124
./ebooks-cb/ebook_cb-1502281299712-170823-0201/20150604143108_9789025864569.epub,2.0.1,Well-formed,0,1,,CSS-017,182
./ebooks-cb/ebook_cb-1502281299968-170823-0201/20150604143108_9789025864705.epub,2.0.1,Well-formed,0,1,,CSS-017,376
./ebooks-cb/ebook_cb-1502281300224-170823-0201/20150604143108_9789025864767.epub,2.0.1,Well-formed,0,1,,CSS-017,418
./ebooks-cb/ebook_cb-1502281300736-170823-0201/20150604143108_9789025864859.epub,2.0.1,Well-formed,0,1,,CSS-017,56
./ebooks-cb/ebook_cb-1502281300992-170823-0201/20150604143108_9789025864866.epub,2.0.1,Well-formed,0,1,,CSS-017,180
./ebooks-cb/ebook_cb-1502285500416-170823-0202/20150604153122_9789025865412.epub,2.0.1,Well-formed,0,1,,CSS-017,300
./ebooks-cb/ebook_cb-1502285500672-170823-0202/20150604153122_9789025865429.epub,2.0.1,Well-formed,0,1,,CSS-017,172
./ebooks-cb/ebook_cb-1502285501952-170823-0202/20150604153122_9789025865474.epub,2.0.1,Well-formed,0,1,,CSS-017,184
./ebooks-cb/ebook_cb-1502285502208-170823-0202/20150604153122_9789025865542.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285502464-170823-0202/20150604153122_9789025865559.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285502720-170823-0202/20150604153122_9789025865566.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285502976-170823-0202/20150604153122_9789025865573.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285503232-170823-0202/20150604153122_9789025865580.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285503744-170823-0202/20150604153122_9789025865603.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285504000-170823-0202/20150604153122_9789025865610.epub,2.0.1,Well-formed,0,1,,CSS-017,76
./ebooks-cb/ebook_cb-1502285504256-170823-0202/20150604153122_9789025865627.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285504512-170823-0202/20150604153122_9789025865634.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285504768-170823-0202/20150604153122_9789025865641.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285505024-170823-0202/20150604153122_9789025865658.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285505536-170823-0202/20150604153122_9789025865702.epub,2.0.1,Well-formed,0,1,,CSS-017,120
./ebooks-cb/ebook_cb-1502285505792-170823-0202/20150604153122_9789025865719.epub,2.0.1,Well-formed,0,1,,CSS-017,28
./ebooks-cb/ebook_cb-1502285506048-170824-0200/20150604153122_9789025865801.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285506304-170824-0200/20150604153122_9789025865818.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285506560-170824-0200/20150604153122_9789025865900.epub,2.0.1,Well-formed,0,1,,CSS-017,48
./ebooks-cb/ebook_cb-1502285506816-170824-0200/20150604153122_9789025866006.epub,2.0.1,Well-formed,0,1,,CSS-017,44
./ebooks-cb/ebook_cb-1502285507072-170824-0200/20150604153122_9789025866105.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285507840-170824-0200/20150604153122_9789025866204.epub,2.0.1,Well-formed,0,1,,CSS-017,184
./ebooks-cb/ebook_cb-1502285508096-170824-0200/20150604153122_9789025866211.epub,2.0.1,Well-formed,0,1,,CSS-017,428
./ebooks-cb/ebook_cb-1502285509632-170824-0200/20150604153122_9789025866280.epub,2.0.1,Well-formed,0,1,,CSS-017,52
./ebooks-cb/ebook_cb-1502285509888-170824-0200/20150604153122_9789025866327.epub,2.0.1,Well-formed,0,1,,CSS-017,86
./ebooks-cb/ebook_cb-1502285510144-170824-0200/20150604153122_9789025866334.epub,2.0.1,Well-formed,0,1,,CSS-017,72
./ebooks-cb/ebook_cb-1502285510400-170824-0200/20150604153122_9789025866341.epub,2.0.1,Well-formed,0,1,,CSS-017,56
./ebooks-cb/ebook_cb-1502285510656-170824-0200/20150604153122_9789025866365.epub,2.0.1,Well-formed,0,1,,CSS-017,56
./ebooks-cb/ebook_cb-1502285510912-170824-0200/20150604153122_9789025866372.epub,2.0.1,Well-formed,0,1,,CSS-017,272
./ebooks-cb/ebook_cb-1502285511680-170824-0200/20150604153122_9789025866983.epub,2.0.1,Well-formed,0,1,,CSS-017,418
./ebooks-cb/ebook_cb-1502285511936-170824-0200/20150604153122_9789025866990.epub,2.0.1,Well-formed,0,1,,CSS-017,216
./ebooks-cb/ebook_cb-1502285512192-170824-0200/20150604153122_9789025867003.epub,2.0.1,Well-formed,0,1,,CSS-017,284
./ebooks-cb/ebook_cb-1502285512960-170824-0200/20150604153122_9789025867034.epub,2.0.1,Well-formed,0,1,,CSS-017,372
./ebooks-cb/ebook_cb-1502285513984-170824-0200/20150604153122_9789025867072.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285514496-170824-0201/20150604153122_9789025867126.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285514752-170824-0201/20150604153122_9789025867133.epub,2.0.1,Well-formed,0,1,,CSS-017,34
./ebooks-cb/ebook_cb-1502285516032-170824-0201/20150604153122_9789025867430.epub,2.0.1,Well-formed,0,1,,CSS-017,104
./ebooks-cb/ebook_cb-1502285516288-170824-0201/20150604153122_9789025867447.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285516544-170824-0201/20150604153122_9789025867454.epub,2.0.1,Well-formed,0,1,,CSS-017,32
./ebooks-cb/ebook_cb-1502285517568-170824-0201/20150604153122_9789025867508.epub,2.0.1,Well-formed,0,1,,CSS-017,184
./ebooks-cb/ebook_cb-1502281298176-170823-0201/20150604143108_9789025864491.epub,2.0.1,Well-formed,0,1,,CSS-017,178
./ebooks-cb/ebook_cb-1502285503488-170823-0202/20150604153122_9789025865597.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285515264-170824-0201/20150604153122_9789025867263.epub,2.0.1,Well-formed,0,1,,CSS-017,40
./ebooks-cb/ebook_cb-1502285544960-170825-0201/20150604153122_9789045114682.epub,2.0.1,Well-formed,0,1,,CSS-017,290
./ebooks-cb/ebook_cb-1502285548544-170825-0201/20150604153122_9789045115146.epub,2.0.1,Well-formed,0,1,,CSS-017,100
./ebooks-cb/ebook_cb-1502285548800-170825-0201/20150604153122_9789045115153.epub,2.0.1,Well-formed,0,1,,CSS-017,96
./ebooks-cb/ebook_cb-1502285549056-170825-0201/20150604153122_9789045115160.epub,2.0.1,Well-formed,0,1,,CSS-017,100
./ebooks-cb/ebook_cb-1502285549312-170825-0201/20150604153122_9789045115177.epub,2.0.1,Well-formed,0,1,,CSS-017,100
./ebooks-cb/ebook_cb-1502285549568-170825-0201/20150604153122_9789045115191.epub,2.0.1,Well-formed,0,1,,CSS-017,192
./ebooks-cb/ebook_cb-1502285549824-170825-0201/20150604153122_9789045115207.epub,2.0.1,Well-formed,0,1,,CSS-017,196
./ebooks-cb/ebook_cb-1502285551872-170825-0201/20150604153122_9789045115498.epub,2.0.1,Well-formed,0,1,,CSS-017,286
./ebooks-cb/ebook_cb-1502285552640-170825-0201/20150604153122_9789045115559.epub,2.0.1,Well-formed,0,1,,CSS-017,88
./ebooks-cb/ebook_cb-1502285554176-170825-0202/20150604153122_9789045115634.epub,2.0.1,Well-formed,0,1,,CSS-017,68
./ebooks-cb/ebook_cb-1502285554432-170825-0202/20150604153122_9789045115641.epub,2.0.1,Well-formed,0,1,,CSS-017,88
./ebooks-cb/ebook_cb-1502285554688-170825-0202/20150604153122_9789045115658.epub,2.0.1,Well-formed,0,1,,CSS-017,68
./ebooks-cb/ebook_cb-1502285557504-170826-0200/20150604153122_9789045115863.epub,2.0.1,Well-formed,0,1,,CSS-017,60
./ebooks-cb/ebook_cb-1502285558272-170826-0200/20150604153122_9789045115900.epub,2.0.1,Well-formed,0,1,,CSS-017,80
./ebooks-cb/ebook_cb-1502285560064-170826-0200/20150604153122_9789045116310.epub,2.0.1,Well-formed,0,1,,CSS-017,70
./ebooks-cb/ebook_cb-1502285560320-170826-0200/20150604153122_9789045116327.epub,2.0.1,Well-formed,0,1,,CSS-017,184
./ebooks-cb/ebook_cb-1502285560576-170826-0200/20150604153122_9789045116334.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502285560832-170826-0200/20150604153122_9789045116341.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502285561088-170826-0200/20150604153122_9789045116358.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502285561600-170826-0200/20150604153122_9789045116372.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502285561856-170826-0200/20150604153122_9789045116389.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502285562112-170826-0200/20150604153122_9789045116518.epub,2.0.1,Well-formed,0,1,,CSS-017,224
./ebooks-cb/ebook_cb-1502287906816-170826-0200/20150604163122_9789045116525.epub,2.0.1,Well-formed,0,1,,CSS-017,992
./ebooks-cb/ebook_cb-1502287907584-170826-0200/20150604163122_9789045116587.epub,2.0.1,Well-formed,0,1,,CSS-017,80
./ebooks-cb/ebook_cb-1502287908864-170826-0200/20150604163122_9789045116952.epub,2.0.1,Well-formed,0,1,,CSS-017,192
./ebooks-cb/ebook_cb-1502287909632-170826-0200/20150604163122_9789045117041.epub,2.0.1,Well-formed,0,1,,CSS-017,320
./ebooks-cb/ebook_cb-1502287910400-170826-0201/20150604163122_9789045117140.epub,2.0.1,Well-formed,0,1,,CSS-017,128
./ebooks-cb/ebook_cb-1502287910656-170826-0201/20150604163122_9789045117362.epub,2.0.1,Well-formed,0,1,,CSS-017,352
./ebooks-cb/ebook_cb-1502287911424-170826-0201/20150604163122_9789045117393.epub,2.0.1,Well-formed,0,1,,CSS-017,290
./ebooks-cb/ebook_cb-1502287911680-170826-0201/20150604163122_9789045117409.epub,2.0.1,Well-formed,0,1,,CSS-017,320
./ebooks-cb/ebook_cb-1502287912448-170826-0201/20150604163122_9789045117447.epub,2.0.1,Well-formed,0,1,,CSS-017,326
./ebooks-cb/ebook_cb-1502287913216-170826-0201/20150604163122_9789045117478.epub,2.0.1,Well-formed,0,1,,CSS-017,284
./ebooks-cb/ebook_cb-1503474741760-170826-0201/20150608163137_9789025868314.epub,2.0.1,Well-formed,0,1,,CSS-017,44
./ebooks-cb/ebook_cb-1503474748672-170826-0201/20150609153122_9789025869304.epub,2.0.1,Well-formed,0,1,,CSS-017,52
./ebooks-cb/ebook_cb-1503474786560-170826-0201/20150610183123_9789021674414.epub,2.0.1,Well-formed,0,1,,CSS-017,246
./ebooks-cb/ebook_cb-1502285550080-170825-0201/20150604153122_9789045115214.epub,2.0.1,Well-formed,0,1,,CSS-017,192
./ebooks-cb/ebook_cb-1502285561344-170826-0200/20150604153122_9789045116365.epub,2.0.1,Well-formed,0,1,,CSS-017,78
./ebooks-cb/ebook_cb-1502287909888-170826-0200/20150604163122_9789045117065.epub,2.0.1,Well-formed,0,1,,CSS-017,96
./ebooks-cb/ebook_cb-1503474860800-170826-0202/20150619153134_9789021674810.epub,2.0.1,Well-formed,0,1,,CSS-017,252
./ebooks-cb/ebook_cb-1503477537024-170830-0202/20150713143136_9789021674728.epub,2.0.1,Well-formed,0,1,,CSS-017,420
./ebooks-cb/ebook_cb-1503477537280-170830-0202/20150713143136_9789021675176.epub,2.0.1,Well-formed,0,1,,CSS-017,72
./ebooks-cb/ebook_cb-1503478893056-170831-0201/20150807123148_9789025868505.epub,2.0.1,Well-formed,0,1,,CSS-017,64
./ebooks-cb/ebook_cb-1503478946304-170831-0201/20150812123141_9789025868222.epub,2.0.1,Well-formed,0,1,,CSS-017,352
./ebooks-cb/ebook_cb-1503479779328-170901-0200/20150828113143_9789025868321.epub,2.0.1,Well-formed,0,1,,CSS-017,40
./ebooks-cb/ebook_cb-1503480154112-170901-0200/20150911163116_9789045118475.epub,2.0.1,Well-formed,0,1,,CSS-017,88
./ebooks-cb/ebook_cb-1503480359680-170901-0201/20150918163137_9789021673363.epub,2.0.1,Well-formed,0,1,,CSS-017,148
./ebooks-cb/ebook_cb-1503479060480-170901-0200/20150814113119_9789025868291.epub,2.0.1,Well-formed,0,1,,CSS-017,312
./ebooks-cb/ebook_cb-1503482845184-170905-0200/20150922093141_9789025869106.epub,2.0.1,Well-formed,0,1,,CSS-017,40
./ebooks-cb/ebook_cb-1503482845696-170905-0200/20150922093141_9789025869113.epub,2.0.1,Well-formed,0,1,,CSS-017,40
./ebooks-cb/ebook_cb-1503482845952-170905-0200/20150922093141_9789025869120.epub,2.0.1,Well-formed,0,1,,CSS-017,40
./ebooks-cb/ebook_cb-1503482945536-170905-0200/20150922153155_9789025867461.epub,2.0.1,Well-formed,0,1,,CSS-017,116
./ebooks-cb/ebook_cb-1503482992128-170905-0200/20150923143149_9789021674735.epub,2.0.1,Well-formed,0,1,,CSS-017,266
./ebooks-cb/ebook_cb-1503482993152-170905-0200/20150923143149_9789021674513.epub,2.0.1,Well-formed,0,1,,CSS-017,506
./ebooks-cb/ebook_cb-1503485053440-170906-0200/20151116163026_9789021673554.epub,2.0.1,Well-formed,0,0,,,388
./ebooks-cb/ebook_cb-1503485165568-170906-0200/20151118163040_9789025869083.epub,2.0.1,Well-formed,0,0,,,56
./ebooks-cb/ebook_cb-1503485189376-170906-0200/20151120163028_9789025869298.epub,2.0.1,Well-formed,0,0,,,52
./ebooks-cb/ebook_cb-1504272193536-170909-0200/20160108113046_9789025869076.epub,2.0.1,Well-formed,0,0,,,344
./ebooks-cb/ebook_cb-1504272195072-170909-0200/20160108163053_9789021675848.epub,2.0.1,Well-formed,0,0,,,226
./ebooks-cb/ebook_cb-1504272195328-170909-0200/20160111133048_9789025869830.epub,2.0.1,Well-formed,0,0,,,200
./ebooks-cb/ebook_cb-1504272201472-170912-0200/20160113153039_9789025870362.epub,2.0.1,Well-formed,0,0,,,56
./ebooks-cb/ebook_cb-1504272437760-170912-0200/20160115123033_9789045118512.epub,2.0.1,Well-formed,0,0,,,340
./ebooks-cb/ebook_cb-1504279648000-170912-0201/20160216133053_9789081936477.epub,2.0.1,Well-formed,0,0,,,396
./ebooks-cb/ebook_cb-1504864452352-170913-0203/20160316113039_9789025869397.epub,2.0.1,Well-formed,0,0,,,124
./ebooks-cb/ebook_cb-1504868252160-170913-0203/20160406123032_9789045119229.epub,2.0.1,Well-formed,0,0,,,642
./ebooks-cb/ebook_cb-1504868290048-170915-0200/20160413153035_9789025869847.epub,2.0.1,Well-formed,0,0,,,40
./ebooks-cb/ebook_cb-1504868290304-170915-0200/20160413153035_9789025869854.epub,2.0.1,Well-formed,0,0,,,40
./ebooks-cb/ebook_cb-1504868311552-170915-0202/20160420123224_9789089545138.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868312576-170916-0200/20160420123224_9789089545183.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868312832-170916-0200/20160420123224_9789089545190.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868313088-170916-0200/20160420123224_9789089545329.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868313344-170916-0200/20160420123224_9789089545367.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868313600-170916-0200/20160420123224_9789089545527.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1504868417792-170919-0200/20160504143130_9789082070019.epub,2.0.1,Well-formed,0,0,,,209
./ebooks-cb/ebook_cb-1504868418048-170919-0200/20160504143130_9789082070033.epub,2.0.1,Well-formed,0,0,,,96
./ebooks-cb/ebook_cb-1504868754176-170922-0201/20160513113029_9789025870751.epub,2.0.1,Well-formed,0,0,,,308
./ebooks-cb/ebook_cb-1504868774400-170922-0201/20160513163027_9789025870997.epub,2.0.1,Well-formed,0,0,,,28
./ebooks-cb/ebook_cb-1504868774656-170922-0202/20160513163027_9789025871727.epub,2.0.1,Well-formed,0,0,,,76
./ebooks-cb/ebook_cb-1504868774912-170922-0202/20160513163027_9789025869823.epub,2.0.1,Well-formed,0,0,,,178
./ebooks-cb/ebook_cb-1504868775168-170922-0202/20160513163027_9789025869045.epub,2.0.1,Well-formed,0,0,,,280
./ebooks-cb/ebook_cb-1505735090944-170923-0200/20160602133052_9789462661967.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1505735177728-170923-0200/20160607143048_9789462789562.epub,2.0.1,Well-formed,0,0,,,197
./ebooks-cb/ebook_cb-1504868470784-170922-0200/20160510083051_9789492046109.epub,2.0.1,Well-formed,0,0,,,755
./ebooks-cb/ebook_cb-1505735912448-170927-0201/20160720133045_9789025870805.epub,2.0.1,Well-formed,0,0,,,56
./ebooks-cb/ebook_cb-1505735912704-170927-0201/20160720133045_9789025870829.epub,2.0.1,Well-formed,0,0,,,248
./ebooks-cb/ebook_cb-1505736552192-170929-0201/20160728123053_9789402902020.epub,2.0.1,Well-formed,0,0,,,830
./ebooks-cb/ebook_cb-1505736694528-170929-0202/20160803173031_9789025870775.epub,2.0.1,Well-formed,0,0,,,80
./ebooks-cb/ebook_cb-1505736694784-170929-0202/20160803173031_9789025869786.epub,2.0.1,Well-formed,0,0,,,248
./ebooks-cb/ebook_cb-1506415908096-171004-0200/20160831153108_9789021676166.epub,2.0.1,Well-formed,0,0,,,224
./ebooks-cb/ebook_cb-1506416010240-171004-0201/20160913123036_9789021676234.epub,2.0.1,Well-formed,0,0,,,192
./ebooks-cb/ebook_cb-1506416466176-171007-0200/20160930173045_9789021676142.epub,2.0.1,Well-formed,0,0,,,294
./ebooks-cb/ebook_cb-1506417273600-171017-0200/20161007123039_9789045119922.epub,2.0.1,Well-formed,0,0,,,80
./ebooks-cb/ebook_cb-1506417285376-171018-0200/20161007133027_9789045119779.epub,2.0.1,Well-formed,0,0,,,272
./ebooks-cb/ebook_cb-1506417383168-171018-0200/20161017133038_9789045120027.epub,2.0.1,Well-formed,0,0,,,288
./ebooks-cb/ebook_cb-1506417393408-171019-0200/20161017163034_9789025872656.epub,2.0.1,Well-formed,0,0,,,56
./ebooks-cb/ebook_cb-1506417422592-171019-0200/20161017173044_9789025870782.epub,2.0.1,Well-formed,0,0,,,376
./ebooks-cb/ebook_cb-1506417485056-171020-0200/20161019123047_9789025871574.epub,2.0.1,Well-formed,0,0,,,328
./ebooks-cb/ebook_cb-1506416544768-171013-0200/20161004143120_9789461851420.epub,2.0.1,Well-formed,0,0,,,0
./ebooks-cb/ebook_cb-1508767058176-171107-0200/20161102173044_9789021676609.epub,2.0.1,Well-formed,0,0,,,76
./ebooks-cb/ebook_cb-1508767058432-171107-0200/20161102173044_9789021676586.epub,2.0.1,Well-formed,0,0,,,280
./ebooks-cb/ebook_cb-1508767063808-171111-0200/20161107093103_9789082332810.epub,2.0.1,Well-formed,0,1,,CSS-017,424
./ebooks-cb/ebook_cb-1508767087616-171117-0200/20161109173105_9789491048005.epub,2.0.1,Not well-formed,1,0,HTM-004,,0
./ebooks-cb/ebook_cb-1508767145472-171202-0200/20161205133045_9789021676562.epub,2.0.1,Well-formed,0,0,,,348
./ebooks-cb/ebook_cb-1508767153408-171205-0200/20161207153101_9789025871581.epub,2.0.1,Well-formed,0,0,,,40
