fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1519736382976-180313-0202/20161227103034_9789023449096.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,13941
./ebooks-cb/ebook_cb-1519736383744-180313-0202/20161227103034_9789023449133.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,94957
./ebooks-cb/ebook_cb-1519736384000-180313-0203/20161227103034_9789023449140.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,70385
./ebooks-cb/ebook_cb-1519736385024-180313-0203/20161227103034_9789023449188.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,71229
./ebooks-cb/ebook_cb-1519736385280-180313-0203/20161227103034_9789023449218.epub,2.0.1,Well-formed,0,1,,PKG-010,27120
./ebooks-cb/ebook_cb-1519736385536-180313-0203/20161227103034_9789023449225.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,25844
./ebooks-cb/ebook_cb-1519736385792-180313-0203/20161227103034_9789023449232.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,130355
./ebooks-cb/ebook_cb-1519736386048-180313-0203/20161227103034_9789023449249.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,127228
./ebooks-cb/ebook_cb-1519736386816-180313-0203/20161227103034_9789023449263.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,131269
./ebooks-cb/ebook_cb-1519736387072-180313-0203/20161227103034_9789023449270.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,143513
./ebooks-cb/ebook_cb-1519736387584-180313-0203/20161227103034_9789023449300.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,31480
./ebooks-cb/ebook_cb-1519736387840-180313-0203/20161227103034_9789023449317.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,231546
./ebooks-cb/ebook_cb-1519736388096-180313-0203/20161227103034_9789023449324.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,28641
./ebooks-cb/ebook_cb-1519736388352-180313-0203/20161227103034_9789023449348.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,14515
./ebooks-cb/ebook_cb-1519736388608-180313-0203/20161227103034_9789023449355.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,333939
./ebooks-cb/ebook_cb-1519736335872-180309-0203/20161227103034_9789023442813.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,32437
./ebooks-cb/ebook_cb-1519736339712-180309-0204/20161227103034_9789023443018.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,92176
./ebooks-cb/ebook_cb-1519736343808-180310-0201/20161227103034_9789023443230.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,41641
./ebooks-cb/ebook_cb-1519736348160-180310-0201/20161227103034_9789023443421.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,136872
./ebooks-cb/ebook_cb-1519736352000-180310-0202/20161227103034_9789023443636.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,46749
./ebooks-cb/ebook_cb-1519736356608-180310-0202/20161227103034_9789023443872.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,150700
./ebooks-cb/ebook_cb-1519736360704-180313-0200/20161227103034_9789023445975.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,31623
./ebooks-cb/ebook_cb-1519736364544-180313-0201/20161227103034_9789023448280.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,30763
./ebooks-cb/ebook_cb-1519736368640-180313-0201/20161227103034_9789023448464.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,60052
./ebooks-cb/ebook_cb-1519736376576-180313-0202/20161227103034_9789023448808.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,87938
