fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./samples/Open_a_GLAM_Lab_1.epub,urn:uuid:b1818c01-4aab-42ae-b9c8-2c21457156c8,Open a GLAM Lab 1,['International GLAM Labs Community'],Glamlabs.io,3.2,False,8,1,CSS-020 HTM-003 OPF-073 RSC-005 RSC-007 RSC-011 RSC-016 RSC-020,PKG-010,30439
