fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./samples/Alice's_Adventures_in_Wonderland_1.epub,7e824858-f120-11eb-9a03-0242ac130003,Alice's Adventures in Wonderland 1,['Lewis Carroll'],Wikisource,3.2,False,1,0,NCX-001,,27036
./samples/Lotgevallen_van_Ferdinand_Huyck_2.epub,e6ae2224-f09b-11eb-9a03-0242ac130003,De lotgevallen van Ferdinand Huyck 2,['Jacob van Lennep'],dbnl / KB / Newgen Knowledgeworks,3.2,False,1,0,NCX-001,,218333
