fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./samples/Alice's_Adventures_in_Wonderland_3.epub,,Alice's Adventures in Wonderland 3,"['Lewis Carroll, John Tenniel']",Wikisource / KB / Newgen Knowledgeworks,3.2,False,2,0,OPF-030 RSC-005,,27196
